title,link,summary
"트럼프 감세법안, 반도체 세액공제 35%로 상향…삼성 수혜입나",https://n.news.naver.com/mnews/article/366/0001089329,도널드 트럼프 미국 대통령이 추진해 온 ‘하나의 크고 아름다운 법안(OBBBA)’이 상원 문턱을 넘으면서 반도체 세액공제율이 35%로 올라갔다. 보조금 지급과 관련한 사항은 그대로 유지되면서 미국에 진출 중인 삼성과
